Date,Ticker,Raw_Momentum,Sector,Mom_Winsorized,Z_Momentum,Momentum_Quintile,Forward_Return,EV/EBIT,ROIC,Realized_Vol,Z_LowVol,Defensive_Quintile,Value_Quintile,Quality_Quintile
2025-07-01,AEP,0.08470940407858207,Utilities,0.08470940407858207,-0.3304993473683103,2,-0.018737898433456968,21.39142,2.2758,0.18539967277257252,0.44400098318464404,4,3,2
2025-07-01,AES,-0.41200274218586774,Utilities,-0.3417733573505203,-2.4265793147482695,1,0.029657921651210284,22.94041,1.0978,0.6257686087159724,-2.851453483790181,1,3,2
2025-07-01,AFL,0.10181565072059429,Financial Services,0.10181565072059429,-0.2590154554230279,3,0.07548310781498424,13.75336,3.2085,0.16607041402792602,0.9963958407105248,5,4,2
2025-07-01,AIG,0.08531016613200526,Financial Services,0.08531016613200526,-0.36300084139737365,2,0.04753324962827499,14.4616,4.2071,0.1907907665157172,0.6386886775221231,4,4,3
2025-07-01,AIZ,0.17355462709749814,Financial Services,0.17355462709749814,0.19294371656723958,4,0.15114787803896013,11.21539,7.5642,0.22558435124434462,0.13522035130875826,3,5,4
2025-07-01,AJG,0.23286439346365784,Financial Services,0.23286439346365784,0.5665982381616644,4,0.05395992793616933,32.47627,3.694,0.2429876393071972,-0.1166078055182164,2,1,2
2025-07-01,AKAM,-0.22741146471024598,Technology,-0.22741146471024598,-1.131561702433882,1,0.03695452476798877,23.90262,4.444,0.31641988744536803,-0.05780031788237849,2,2,3
2025-07-01,ALB,-0.3962507856163203,Basic Materials,-0.3417733573505203,-1.4103021707497267,1,0.2515843827015267,73.32237,-8.7523,0.5868636825100655,-1.9638901761881706,1,1,1
2025-07-01,ALGN,-0.21968260034818576,Healthcare,-0.21968260034818576,-0.6939309492299944,2,0.10037991441310434,20.22701,11.0468,0.9962503181078795,-1.6250287144910478,1,3,4
2025-07-01,ALL,0.24413778325054314,Financial Services,0.24413778325054314,0.6376211628105387,4,0.0009840193982264545,11.34626,16.0332,0.25074852010259346,-0.22890890051820123,2,5,5
2025-07-01,ALLE,0.05451532950802984,Industrials,0.05451532950802984,-0.0013100162755367145,3,0.023384793428347095,17.5591,11.3811,0.23412433363425286,0.508713865921693,4,4,4
2025-07-01,AMAT,-0.2564452852053474,Technology,-0.2564452852053474,-1.2516152946797814,1,-0.107186442940996,17.68964,21.8632,0.3358375835070935,-0.2545895237183339,2,4,5
2025-07-01,AMCR,-0.10301412405221777,Consumer Cyclical,-0.10301412405221777,-0.7234069733865829,2,-0.07700537301107913,21.17763,-1.724,0.19697735559121224,1.1776561046063605,5,3,1
2025-07-01,AMD,-0.23359629961680883,Technology,-0.23359629961680883,-1.1571357273234406,1,-0.07759056698548772,75.49682,4.6332,0.41211723864815114,-1.027647908654009,1,1,3
2025-07-01,AME,0.03539409238783309,Industrials,0.03539409238783309,-0.09089653539410994,3,-0.0002705348967693144,24.60699,9.427,0.19103331294737655,1.0190304127184013,5,2,4
2025-07-01,AMGN,-0.11309198385316888,Healthcare,-0.11309198385316888,-0.2586198214281179,3,-0.025042486980913825,19.94987,2.4886,0.28533738151544313,0.44684387295815703,4,3,2
2025-07-01,AMP,0.19521757342456492,Financial Services,0.19521757342456492,0.32942137180184666,4,-0.0065227232897386855,7.42043,28.413,0.2147288685752301,0.29230079393301206,3,5,5
2025-07-01,AMT,-0.0021453655747366573,Real Estate,-0.0021453655747366573,-0.2033540821775639,3,-0.02178603323604955,32.9394,-3.1498,0.23773692571772917,-0.28567141037604604,2,1,1
2025-07-01,AMZN,0.09642742106791768,Consumer Cyclical,0.09642742106791768,0.0945430018125947,3,-0.021827348669553603,33.53799,15.9126,0.24988711045988415,0.6366188924589299,4,1,5
2025-07-01,ANET,2.8884045527588498e-05,Technology,2.8884045527588498e-05,-0.19110569546787692,3,0.10818050396849865,36.92829,33.5315,0.44376268088131,-1.348359563919127,1,1,5
2025-07-01,AON,0.13912682137388943,Financial Services,0.13912682137388943,-0.02395319713466078,3,0.03173934764866382,21.51442,7.8596,0.2194502076570872,0.22398231788151876,3,3,4
2025-07-01,AOS,-0.22973103967048536,Industrials,-0.22973103967048536,-1.3330566300916018,1,0.011920569316312468,14.11453,15.2696,0.2889771018670501,-0.14089421531195806,2,4,5
2025-07-01,APA,-0.4296951458154872,Energy,-0.3417733573505203,-1.0551656522458166,1,0.22013196767889442,6.02513,5.7411,0.4303621659522527,-2.0261013629535234,1,5,3
2025-07-01,APD,0.08389705972018557,Basic Materials,0.08389705972018557,0.6824787064852339,4,0.028165786338182563,23.30628,-0.0849,0.1819673432802478,1.047203747229891,5,2,1
2025-07-01,APH,0.40985207477587315,Technology,0.40985207477587315,1.5034954763329749,5,0.022063657395535508,32.92041,14.3429,0.18874620711776485,1.2361123109874594,5,1,5
2025-07-01,APO,0.053275838881649884,Financial Services,0.053275838881649884,-0.5648187199139271,2,-0.06255163042098255,0.0,0.0,0.3398001835845871,-1.5174996654389,1,5,1
2025-07-01,APP,4.097276365471161,Communication Services,0.520125481738599,1.312351648820537,5,0.22495516095424795,48.93376,53.9267,0.5606896847967077,-2.2410955184026133,1,1,5
2025-07-01,APTV,-0.03718117673653665,Consumer Cyclical,-0.03718117673653665,-0.45341278741237045,2,0.15865383867253868,8.64462,5.3834,0.3399106041588198,-0.2839308280895392,2,5,3
2025-07-01,ARE,-0.3782087500409893,Real Estate,-0.3417733573505203,-2.712285391690101,1,0.07863409630051854,38.70365,-2.6022,0.3000545369318651,-1.5655186342651302,1,1,1
2025-07-01,ATO,0.23133119678517122,Utilities,0.23133119678517122,0.3901182959891425,4,0.06548232348520822,21.70197,2.9182,0.15820415238952956,0.6860106675610276,4,3,2
2025-07-01,AVB,0.033091817354200304,Real Estate,0.033091817354200304,0.05695329427624674,3,0.05137435131109114,38.35531,0.8909,0.2180296359270905,0.11906682713850822,3,1,2
2025-07-01,AVGO,0.520125481738599,Technology,0.520125481738599,1.959471245601882,5,0.012563829033168883,59.80388,1.7247,0.3191664794298657,-0.08563573428124187,2,1,2
2025-07-01,AVY,-0.16945709416780996,Consumer Cyclical,-0.16945709416780996,-0.9959029858170516,1,0.023126812934267438,15.12657,7.5823,0.23536170969526882,0.7851507152677492,4,4,4
2025-07-01,AWK,0.02177193858520865,Utilities,0.02177193858520865,-0.6398247704552126,2,0.023317056484691845,23.58895,1.9299,0.2306721234071812,-0.003045307056258645,3,2,2
2025-07-01,AXON,1.5011164992053487,Industrials,0.520125481738599,2.1801593385784477,5,-0.010853899208495665,999.0,8.7662,0.44696182973490267,-2.011869176847142,1,1,4
2025-07-01,AXP,0.17521207452931598,Financial Services,0.17521207452931598,0.20338571904252098,4,0.10960668103724336,0.0,0.0,0.2471180856033762,-0.17637597541134123,2,5,1
2025-07-01,AZO,0.19126017853166744,Consumer Cyclical,0.19126017853166744,0.4834712542928874,4,0.11414717085866388,20.05343,31.2794,0.2239706652006651,0.901631673686569,5,3,5
2025-07-01,BA,0.08772298365836573,Industrials,0.08772298365836573,0.1542739621418295,3,0.05787953727845219,999.0,-23.4918,0.281494139548049,-0.05227530052246617,2,1,1
2025-07-01,BAC,0.1150250365767711,Financial Services,0.1150250365767711,-0.17579565782385725,3,0.0734080748492818,0.0,0.0,0.190724159887417,0.6396524853023953,4,5,1
2025-07-01,BALL,-0.15200661503994517,Consumer Cyclical,-0.15200661503994517,-0.9243350536630317,1,-0.08068460982115366,17.22267,2.5217,0.20744522167301874,1.0706152555967459,5,4,2
2025-07-01,BAX,-0.13340131588045523,Healthcare,-0.13340131588045523,-0.34156219028207896,2,0.13465072271904854,24.44821,-3.2782,0.5969189901526667,-1.6250287144910478,1,2,1
2025-07-01,BBY,-0.20836025776708111,Consumer Cyclical,-0.20836025776708111,-1.1554527009078859,1,0.13187825438513867,10.16214,1.0944,0.3734454279668415,-0.6268465650454523,2,5,2
2025-07-01,BDX,-0.274400109324097,Healthcare,-0.274400109324097,-0.9173947148601216,1,0.08263675175863905,21.6943,0.9132,0.21103976599586646,1.1052676171107605,5,3,2
2025-07-01,BEN,-0.007881413861864917,Financial Services,-0.007881413861864917,-0.95011249893218,1,0.06916666592805187,13.48042,-1.9208,0.22558357573087032,0.1352315731036353,3,4,1
2025-07-01,BF-B,-0.24969928727376767,Consumer Defensive,-0.24969928727376767,-1.0807844023837772,1,0.03778161872296426,12.52751,6.6302,0.5088884457272911,-2.7617913308622395,1,5,3
2025-07-01,BG,-0.2390758090858215,Consumer Defensive,-0.2390758090858215,-1.0340960990135217,1,0.05591773883068263,12.23802,4.8988,0.3281955326244731,-0.7885898872819904,1,5,3
2025-07-01,BIIB,-0.3912289158351092,Healthcare,-0.3417733573505203,-1.1925439310524208,1,0.032968759536743164,9.73093,6.5437,0.31888751144527233,0.14952340027913924,3,5,3
2025-07-01,BK,0.39671764548938393,Financial Services,0.39671764548938393,1.5988819959391392,5,0.04645481992566092,0.0,0.0,0.15801949326226397,1.0713382055394618,5,5,1
2025-07-01,BKNG,0.4945444789527267,Consumer Cyclical,0.4945444789527267,1.727301299122701,5,0.017258153467777593,23.72895,27.73,0.19296801459338256,1.2186542661249382,5,2,5
2025-07-01,BKR,-0.027181171225486578,Energy,-0.027181171225486578,0.006599259738392323,3,0.007769189629824869,11.83786,9.5566,0.3120113848565639,-0.15707415742707614,2,5,4
2025-07-01,BLDR,-0.35663497970600144,Industrials,-0.3417733573505203,-1.8579955329374664,1,0.09085184985365635,13.52634,8.3345,0.4971278319477598,-2.60597302047362,1,4,4
2025-07-01,BLK,0.1363116443115573,Financial Services,0.1363116443115573,-0.0416889547152116,3,0.01910464345199414,21.79111,5.3398,0.21867315293533243,0.2352264148375928,3,3,3
2025-07-01,BMY,0.06503355032964331,Healthcare,0.06503355032964331,0.4688365881992407,4,0.10372295576955648,12.25565,0.1361,0.31951361053381316,0.14397492468938136,3,5,2
2025-07-01,BR,0.1482216600989359,Technology,0.1482216600989359,0.4216650252543753,4,0.03276635080669865,26.8972,7.3731,0.1640009264855271,1.4868940776979023,5,2,3
2025-07-01,BRK-B,0.1492816224745226,Financial Services,0.1492816224745226,0.04002256233332088,3,0.06590659867276871,7.96581,8.2305,0.12491029712516873,1.0713382055394618,5,5,4
2025-07-01,BRO,0.1401616094348317,Financial Services,0.1401616094348317,-0.017433980122812717,3,0.06107031318420919,26.93132,5.6496,0.2813493593267741,-0.6717075780642463,2,2,3
2025-07-01,BSX,0.42474290808613624,Healthcare,0.42474290808613624,1.937872900726695,5,0.005528038897987253,51.21146,7.5681,0.18384459483958104,1.3462705926487075,5,1,4
2025-07-01,BX,0.00232230475377726,Financial Services,0.00232230475377726,-0.8858285566506725,2,-0.009019493926918809,0.0,0.0,0.3112235137756917,-1.1039910192430145,1,5,1
2025-07-01,BXP,-0.017187055425836095,Real Estate,-0.017187055425836095,-0.3144714444953162,2,0.10820723763772166,29.25853,-2.8121,0.3027330334210904,-1.6205282251198265,1,2,1
2025-07-01,C,0.1906648319885922,Financial Services,0.1906648319885922,0.3007388709688619,4,0.030629778521237272,0.0,0.0,0.237812383058654,-0.041721080810155776,3,5,1
2025-07-01,CAG,-0.20502535237487807,Consumer Defensive,-0.20502535237487807,-0.8844503780273315,2,0.06691329870844398,9.4329,2.8091,0.23678773151466026,0.20960092168320135,3,5,2
2025-07-01,CAH,0.559063598569773,Healthcare,0.520125481738599,2.327410902050106,5,-0.03856511806503393,18.61614,23.0827,0.19063181654974345,1.2861223913969262,5,3,5
2025-07-01,CARR,0.051647533755909025,Industrials,0.051647533755909025,-0.014746167783964375,3,-0.0470416533365452,28.68837,11.9373,0.3304085094924472,-0.6315563655997734,2,2,4
2025-07-01,CAT,0.02161573873490852,Industrials,0.02161573873490852,-0.15545066100800164,3,-0.03982676192731638,17.25617,11.8357,0.20365324986511996,0.8695755488976308,5,4,4
2025-07-01,CB,0.08856938864455444,Financial Services,0.08856938864455444,-0.3424675750685554,2,0.033942258642545964,12.27214,8.518,0.18765141580594408,0.6841155474343157,4,5,4
2025-07-01,CBOE,0.25980021024743816,Financial Services,0.25980021024743816,0.7362952434063371,4,-0.02111681247787134,19.73363,10.6975,0.21792286303414551,0.24608322087444148,3,3,4
2025-07-01,CBRE,0.10921832719888314,Real Estate,0.10921832719888314,0.6193220879513317,4,0.04096564401561853,31.42664,6.3069,0.2949603760513587,-1.4608973637456726,1,1,3
2025-07-01,CCI,-0.045670146121685185,Real Estate,-0.045670146121685185,-0.5248843661889999,2,-0.05661809263410578,33.04498,-22.6268,0.2301658717543868,-0.13018097664292216,2,1,1
2025-07-01,CCL,0.3937574745513208,Consumer Cyclical,0.3937574745513208,1.3139534798362449,5,0.0712125931906693,15.3129,6.6336,0.3956008425927117,-0.8534003223422705,1,4,3
2025-07-01,CDNS,0.07251738547613673,Technology,0.07251738547613673,0.1086311233477848,3,-0.038785457839000226,56.03225,15.4564,0.3636247533460925,-0.5361994051204805,2,1,5
2025-07-01,CDW,-0.16513923911777673,Technology,-0.16513923911777673,-0.8740687424293822,2,-0.05516697791328862,17.1772,8.7608,0.2888344847095449,0.2217647489407576,3,4,4
2025-07-01,CEG,0.6215826610948771,Utilities,0.520125481738599,1.8094861348116957,5,-0.11459287494213477,26.53939,11.8226,0.38995594174432846,-1.5759056025533378,1,2,4
2025-07-01,CF,0.2093079616298017,Basic Materials,0.2093079616298017,1.2990532364217096,5,-0.06678881326548325,10.21671,8.5365,0.30268200517125676,-0.0308582066082662,3,5,4
2025-07-01,CFG,-0.016040955469826645,Financial Services,-0.016040955469826645,-1.0015180228914233,1,0.10508982286840696,0.0,0.0,0.2599988657394898,-0.36276277246119254,2,5,1
2025-07-01,CHD,0.011333567523935217,Consumer Defensive,0.011333567523935217,0.0664087201311273,3,-0.006505163931015634,21.79935,3.5687,0.1702633346322729,0.9360601596663707,5,3,2
2025-07-01,CHRW,0.09759296239424597,Industrials,0.09759296239424597,0.20051663112624868,4,0.11602503856390123,17.48097,6.7284,0.427856297522966,-1.7856069749383767,1,4,3
2025-07-01,CHTR,0.04358471436786249,Communication Services,0.04358471436786249,-0.49935437700636054,2,-0.014033260264561198,11.90996,4.5589,0.5191308834584317,-2.2410955184026133,1,5,3
2025-07-01,CI,-0.08004679086027366,Healthcare,-0.08004679086027366,-0.12366478783151248,3,0.12525238087754498,11.33532,4.7449,0.3465399203818617,-0.09553160585454654,2,5,3
2025-07-01,CINF,0.17514286566538018,Financial Services,0.17514286566538018,0.20294969970660973,4,0.04128544293658609,12.68668,9.1066,0.2096618112007316,0.3656218649023639,3,4,4
2025-07-01,CL,-0.04283292608466516,Consumer Defensive,-0.04283292608466516,-0.1716434169712736,3,0.008635732004437902,19.13997,11.6617,0.17340996811148846,0.9016983154911479,5,3,4
2025-07-01,CLX,0.032673260202191745,Consumer Defensive,0.032673260202191745,0.16019288648079932,3,-0.05861743039197975,17.16365,6.0934,0.22068357802983862,0.3854613821640523,3,4,3
2025-07-01,CMCSA,-0.13422543947460064,Communication Services,-0.13422543947460064,-1.1753505335303243,1,0.03163994909883905,10.24648,9.4721,0.2122084994413834,0.7309185546390463,4,5,4
2025-07-01,CME,0.552066085350539,Financial Services,0.520125481738599,2.376357592960097,5,-0.04229549093305218,22.882,-0.2898,0.1898912530018794,0.6517047713437407,4,3,1
2025-07-01,CMG,-0.07805592576565368,Consumer Cyclical,-0.07805592576565368,-0.6210483717360874,2,-0.017257501400041897,40.7648,18.9194,0.41336162744104926,-1.0350160857066277,1,1,5
2025-07-01,CMI,0.11910348145568594,Industrials,0.11910348145568594,0.30129737638005244,4,0.0838365723729455,11.96047,9.6233,0.24851621586953473,0.33827428182405433,3,5,4
2025-07-01,CMS,0.10922142405572766,Utilities,0.10922142405572766,-0.21002752838564934,3,-0.030216768799428473,21.96819,1.4807,0.18136067687731605,0.4838843583048839,4,3,2
2025-07-01,CNC,-0.26625065041284235,Healthcare,-0.26625065041284235,-0.8841127031194431,2,0.11392409879056387,6.07165,4.556,1.1344706394577988,-1.6250287144910478,1,5,3
2025-07-01,CNP,0.37037909357819343,Utilities,0.37037909357819343,1.0735117114639692,5,-0.028593488762414077,21.91189,1.2264,0.17814639966739304,0.5156239854370519,4,3,2
2025-07-01,COF,0.26274412027419736,Financial Services,0.26274412027419736,0.7548420251601996,4,0.05683725250216831,0.0,0.0,0.27036259978464183,-0.5127275396367932,2,5,1
2025-07-01,COIN,0.09921552168960424,Financial Services,0.09921552168960424,-0.27539639955220085,3,-0.1938267665392408,124.40483,19.3142,0.7719850547681701,-4.112441463139593,1,1,5
2025-07-01,COO,-0.26840247037713716,Healthcare,-0.26840247037713716,-0.8929006359252127,2,-0.04654124772812629,22.36598,3.823,0.416421321041429,-0.7148189564260721,2,3,3
2025-07-01,COP,-0.21519227480943515,Energy,-0.21519227480943515,-0.6279479466233236,2,0.03807433959003803,8.59927,6.8652,0.2714533843387115,0.48342864000129776,4,5,3
2025-07-01,COR,0.23250584090343196,Healthcare,0.23250584090343196,1.1527856456535404,5,0.01933024757900892,20.29025,15.006,0.24131923442717085,0.8369316707137072,4,3,5
2025-07-01,COST,0.27031315243833576,Consumer Defensive,0.27031315243833576,1.204578085500147,5,0.003916416602245176,42.71704,23.5698,0.17049247417776972,0.9335579116579035,5,1,5
2025-07-01,CPAY,0.11407709270035693,Technology,0.11407709270035693,0.28047871556518894,4,0.008110279318272795,17.12912,9.3621,0.3353163711147647,-0.24930728155983117,2,4,4
2025-07-01,CPB,-0.2475353377648296,Consumer Defensive,-0.2475353377648296,-1.071274227903836,1,0.012678485638935255,11.50017,0.0,0.25653440360302754,-0.006036544123223045,3,5,1
2025-07-01,CPRT,-0.016243115976998346,Industrials,-0.016243115976998346,-0.3328263710698322,2,0.07677033756156271,25.72548,18.2416,0.2972503895105434,-0.23887276196934104,2,2,5
2025-07-01,CPT,0.08848247919281205,Real Estate,0.08848247919281205,0.4661403139176098,4,0.02545792189154783,52.76067,-3.5412,0.1783214644264715,0.9345729428358777,5,1,1
2025-07-01,CRL,-0.44436705656903663,Healthcare,-0.3417733573505203,-1.1925439310524208,1,-0.03731432359012932,20.46539,-1.0473,0.5135266209236279,-1.5753638699926744,1,3,1
2025-07-01,CRM,0.03138648701428748,Technology,0.03138648701428748,-0.06144336318007237,3,-0.008051603729218648,32.11277,6.3857,0.24432614795857885,0.6728357830356019,4,1,3
2025-07-01,CRWD,1.0321175266158833,Technology,0.520125481738599,1.959471245601882,5,-0.06791032100622008,999.0,-4.5114,0.34867890091317943,-0.3847302286813786,2,1,1
2025-07-01,CSCO,0.34021028954641763,Technology,0.34021028954641763,1.2155297059093342,5,0.020938201749545637,23.91537,4.335,0.17768116358364802,1.3482513167014893,5,2,3
2025-07-01,CSGP,-0.05716482025597491,Real Estate,-0.05716482025597491,-0.6097988859768819,2,-0.059880286074636135,999.0,1.1445,0.242357210629449,-0.3805604586343643,2,1,2
2025-07-01,CSX,-0.09013879802751368,Industrials,-0.09013879802751368,-0.6790412572293727,2,-0.08525608129908524,15.92109,6.7305,0.21308773693689,0.7578451979679254,4,4,3
2025-07-01,CTAS,0.19278364578315843,Industrials,0.19278364578315843,0.6465025222966159,4,-0.056257033575425,40.27151,16.7649,0.17140605384149993,1.251471300177948,5,1,5
2025-07-01,CTRA,-0.03374750322653963,Energy,-0.03374750322653963,-0.015562450649373729,3,0.002050054176251148,14.15314,5.2581,0.3234321275928709,-0.33743358288974346,2,4,3
2025-07-01,CTSH,0.08231399391690042,Technology,0.08231399391690042,0.14913967561835548,3,0.00682817195568175,12.46846,11.5759,0.220145655521068,0.9178936873499849,5,5,4
2025-07-01,CTVA,0.2726896006949995,Basic Materials,0.2726896006949995,1.6106649361875909,5,0.02855962893709596,25.09614,3.1172,0.19814148457456546,0.9027579434455104,5,2,2
2025-07-01,CVS,0.11056851479033813,Healthcare,0.11056851479033813,0.6547992684575926,4,0.19078566337370062,16.79452,0.7205,0.3057022415146952,0.26637095634997754,3,4,2
2025-07-01,CVX,-0.12015432809589721,Energy,-0.12015432809589721,-0.30718995714371855,2,0.059087372302071506,10.91526,1.0983,0.1969441406582845,1.6600985547467144,5,5,2
2025-07-01,D,0.09794004950188295,Utilities,0.09794004950188295,-0.26547329394856733,3,0.02480754005570418,20.63084,0.4421,0.1867875248042643,0.4302965317252212,4,3,2
2025-07-01,DAL,0.13483657722882092,Industrials,0.13483657722882092,0.3750098290008898,4,0.1651465649487358,8.9554,10.4868,0.4422986164745982,-1.9566438688817651,1,5,4
2025-07-01,DASH,0.8844833056005212,Consumer Cyclical,0.520125481738599,1.8322141475549099,5,-0.01998001998001997,999.0,7.8551,0.3629105345745295,-0.519120317486862,2,1,4
2025-07-01,DAY,-0.003373767752371082,Technology,-0.003373767752371082,-0.20517551351227195,3,0.20981444179474273,108.63141,1.2817,0.3761490438158205,-0.6631271913708121,2,1,2
2025-07-01,DD,-0.1905530215214446,Basic Materials,-0.1905530215214446,-0.6668372401821627,2,0.06981925349847096,17.8185,-2.7273,0.27638090680904565,0.204028037069866,3,4,1
2025-07-01,DDOG,0.012366839417891073,Technology,0.012366839417891073,-0.14008878352989265,3,-0.02357481892041935,999.0,3.1821,0.42177200837254647,-1.1254944534012932,1,1,2
2025-07-01,DE,0.375810674872717,Industrials,0.375810674872717,1.5040178774839836,5,-0.08720943203191911,27.18861,4.4163,0.21829578922842974,0.6961674929938894,4,2,3
2025-07-01,DECK,-0.31378778436886634,Consumer Cyclical,-0.31378778436886634,-1.5878322370636893,1,0.1267778027372115,11.94739,38.6861,0.6418158246620418,-2.1165766325016704,1,5,5
2025-07-01,DELL,-0.0040198589952705754,Technology,-0.0040198589952705754,-0.20784707286291923,3,-0.0756702253731566,14.66499,12.8652,0.3337699027762622,-0.23363455317758872,2,4,4
2025-07-01,DG,-0.17108874554633624,Consumer Defensive,-0.17108874554633624,-0.7353050070916798,2,0.04208346960272635,21.079,2.5471,0.4081369185746082,-1.6615652323020516,1,3,2
2025-07-01,DGX,0.24281602502356225,Healthcare,0.24281602502356225,1.194891958805306,5,0.08992938511813175,17.83563,4.7587,0.2364240033639581,0.8803130947687416,5,4,3
2025-07-01,DHI,-0.33924538459178966,Consumer Cyclical,-0.33924538459178966,-1.6922389867127041,1,0.18650237938308467,8.30845,11.0999,0.4637039834110807,-1.5497999472944382,1,5,4
2025-07-01,DHR,-0.31212007069349856,Healthcare,-0.31212007069349856,-1.0714412854147166,1,0.04392372261381583,31.23422,3.7393,0.3269572025372223,0.07800998513438766,3,2,3
2025-07-01,DIS,0.2174693476061509,Communication Services,0.2174693476061509,0.16171779017597737,3,-0.006128816666886583,18.30145,6.3637,0.27446976147005986,0.1280255869359073,3,3,3
2025-07-01,DLR,0.1735542999968449,Real Estate,0.1735542999968449,1.0945907359705334,5,-0.04987526849954571,109.17945,-0.7706,0.15555599121096067,1.29254448531391,5,1,1
2025-07-01,DLTR,-0.1349434032570218,Consumer Defensive,-0.1349434032570218,-0.5764526353571561,2,-0.03857335768468473,18.52049,-20.2674,0.3750806758074676,-1.300584688973572,1,3,1
2025-07-01,DOC,-0.16231296895371317,Real Estate,-0.16231296895371317,-1.3865590140972923,1,0.06494833932567112,39.82117,-3.7487,0.2526039072833196,-0.5910018733642514,2,1,1
2025-07-01,DOV,-0.027641396091398818,Industrials,-0.027641396091398818,-0.38622941361193963,2,-0.0125869325314093,20.17966,21.1018,0.1927607694362201,0.998572562890846,5,3,5
2025-07-01,DOW,-0.46607758826347256,Basic Materials,-0.3417733573505203,-1.4103021707497267,1,0.05753532500986358,22.10378,-8.0583,0.5555107621577038,-1.9638901761881706,1,3,1
2025-07-01,DPZ,0.11752723930307951,Consumer Cyclical,0.11752723930307951,0.18107760919222515,4,-0.010599971256691654,23.40792,29.83,0.21468212610105059,0.9966131248736249,5,2,5
2025-07-01,DRI,0.5144750756312682,Consumer Cyclical,0.5144750756312682,1.8090406932348855,5,0.03331321710160817,23.527,4.0841,0.20614867029645378,1.0838733503266076,5,2,3
2025-07-01,DTE,0.1627349050879905,Utilities,0.1627349050879905,0.05298084081695963,3,-0.012715889522173729,22.5582,1.7189,0.1671232461512772,0.6244729612945336,4,3,2
2025-07-01,DUK,0.10790222323722953,Utilities,0.10790222323722953,-0.21651114427516244,3,0.0069878653441761696,21.84851,3.5308,0.17946494392707235,0.5026039188944763,4,3,2
2025-07-01,DVA,-0.0026350506749964753,Healthcare,-0.0026350506749964753,0.192481164159808,4,-0.018593721601062985,12.58693,5.8749,0.2620934969214702,0.6528306386973903,4,4,3
2025-07-01,DVN,-0.3405215314207519,Energy,-0.3405215314207519,-1.0509406749362664,1,0.08669470141810298,6.78399,9.682,0.3381827133570507,-0.5703787805087853,2,5,4
2025-07-01,DXCM,0.26511358652078787,Healthcare,0.26511358652078787,1.2859541644830708,5,-0.06722793773499447,51.61895,11.2267,0.36341846711203873,-0.2451088951958123,2,1,4
2025-07-01,EA,-0.04374285810490708,Communication Services,-0.04374285810490708,-0.8313551209147342,2,0.12761496049109655,25.21294,9.454,0.23718361553572323,0.48907761903591274,4,2,4
2025-07-01,EBAY,0.3334527810702923,Consumer Cyclical,0.3334527810702923,1.0666317770912668,5,-0.012425056982760196,16.66112,12.9387,0.3895733543948626,-0.7917652718887156,1,4,4
2025-07-01,ECL,0.1600344244728753,Basic Materials,0.1600344244728753,1.0568031006820362,5,0.05837403901879079,31.16209,8.2259,0.16735739217816215,1.1776802956777934,5,2,4
2025-07-01,ED,0.0993760815856084,Utilities,0.0993760815856084,-0.25841547507418783,3,-0.050917768673297115,18.1827,1.6348,0.19846992569607827,0.3149377670331232,3,3,2
2025-07-01,EFX,-0.05013599690157067,Industrials,-0.05013599690157067,-0.4916207631819196,2,0.025267454242693388,34.63673,4.2227,0.31475233355176424,-0.44614405661438106,2,1,3
2025-07-01,EG,-0.1020141724239062,Financial Services,-0.1020141724239062,-1.5431536289497099,1,0.018106067036524953,15.68738,2.5763,0.20094911323542977,0.49169589537683606,4,4,2
2025-07-01,EIX,-0.27188386846576307,Utilities,-0.27188386846576307,-2.08308604648374,1,0.09417818549147916,16.21837,2.2996,0.2986247121313654,-0.6740483624594444,2,4,2
2025-07-01,EL,-0.31654899263304015,Consumer Defensive,-0.31654899263304015,-1.3745770067275427,1,-0.017248707290536736,27.41709,-12.2998,0.4352824942612954,-1.9580001517020682,1,2,1
2025-07-01,ELV,-0.27036021791054043,Healthcare,-0.27036021791054043,-0.9008959859357548,2,0.12565361432462452,12.26581,5.2317,0.546560841592878,-1.6250287144910478,1,5,3
2025-07-01,EME,0.25979931910382636,Industrials,0.25979931910382636,0.9604832998711319,5,-0.011492674037247519,16.85472,30.9756,0.28763840600518986,-0.12504036366152296,2,4,5
2025-07-01,EMR,0.03310515358586552,Industrials,0.03310515358586552,-0.10162063543296776,3,-0.09284585265679057,26.77686,4.0382,0.21226031390773598,0.7676441689889706,4,2,3
2025-07-01,EOG,-0.11741621384646195,Energy,-0.11741621384646195,-0.2979486798225493,2,0.04859934483292361,8.37528,10.805,0.24352295254649364,0.9245134929990075,5,5,4
2025-07-01,EPAM,-0.18890902462344206,Technology,-0.18890902462344206,-0.97235577762515,1,0.11825498131086265,15.40362,10.8493,0.38512938766313065,-0.7541387474394748,1,4,4
2025-07-01,EQIX,0.14181567955229868,Real Estate,0.14181567955229868,0.860128263847131,4,0.0012992104888587264,56.50166,-2.2948,0.3383407195141094,-2.3518206688989736,1,1,1
2025-07-01,EQR,0.04607139293087603,Real Estate,0.04607139293087603,0.1528372153224387,3,0.04620262250112095,40.65266,-0.1104,0.20975279230638025,0.28905240784586317,3,1,1
2025-07-01,EQT,0.6173122081896818,Energy,0.520125481738599,1.853787542990359,5,-0.03553489408218247,71.4758,2.8711,0.3774238440758059,-1.1900852176777479,1,1,2
